C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD                          
F741  8D 47 06  STA $0647                       A:37 X:FF Y:FF P:2D SP:D2                          
F744  20 0A FB  JSR $FB0A                       A:37 X:FF Y:FF P:2D SP:D2                          
FB0A  24 01     BIT $01 = 00                    A:37 X:FF Y:FF P:2D SP:D0                          
FB0C  38        SEC                             A:37 X:FF Y:FF P:2F SP:D0                          
FB0D  A9 75     LDA #$75                        A:37 X:FF Y:FF P:2F SP:D0                          
FB0F  60        RTS                             A:75 X:FF Y:FF P:2D SP:D0                          
F747  7B        ???                             A:75 X:FF Y:FF P:2D SP:D2                          
F748  48        PHA                             A:75 X:FF Y:FF P:2D SP:D2                          
F749  05 EA     ORA $EA = 00                    A:75 X:FF Y:FF P:2D SP:D1                          
F74B  EA        NOP                             A:75 X:FF Y:FF P:2D SP:D1                          
F74C  08        PHP                             A:75 X:FF Y:FF P:2D SP:D1                          
F74D  48        PHA                             A:75 X:FF Y:FF P:2D SP:D0                          
F74E  A0 12     LDY #$12                        A:75 X:FF Y:FF P:2D SP:CF                          
F750  68        PLA                             A:75 X:FF Y:12 P:2D SP:CF                          
F751  28        PLP                             A:75 X:FF Y:12 P:2D SP:D0                          
F752  20 10 FB  JSR $FB10                       A:75 X:FF Y:12 P:2D SP:D1                          
FB10  70 09     BVS $FB1B                       A:75 X:FF Y:12 P:2D SP:CF                          
FB12  30 07     BMI $FB1B                       A:75 X:FF Y:12 P:2D SP:CF                          
FB14  90 05     BCC $FB1B                       A:75 X:FF Y:12 P:2D SP:CF                          
FB16  C9 11     CMP #$11                        A:75 X:FF Y:12 P:2D SP:CF                          
FB18  D0 01     BNE $FB1B                       A:75 X:FF Y:12 P:2D SP:CF                          
FB1B  85 00     STA $00 = 11                    A:75 X:FF Y:12 P:2D SP:CF                          
FB1D  24 01     BIT $01 = 00                    A:75 X:FF Y:12 P:2D SP:CF                          
FB1F  18        CLC                             A:75 X:FF Y:12 P:2F SP:CF                          
FB20  A9 B3     LDA #$B3                        A:75 X:FF Y:12 P:2E SP:CF                          
FB22  60        RTS                             A:B3 X:FF Y:12 P:AC SP:CF                          
F755  AD 47 06  LDA $0647                       A:B3 X:FF Y:12 P:AC SP:D1                          
F758  C9 9B     CMP #$9B                        A:37 X:FF Y:12 P:2C SP:D1                          
F75A  F0 02     BEQ $F75E                       A:37 X:FF Y:12 P:AC SP:D1                          
F75C  84 00     STY $00 = 75                    A:37 X:FF Y:12 P:AC SP:D1                          
F75E  A0 13     LDY #$13                        A:37 X:FF Y:12 P:AC SP:D1                          
F760  A2 FF     LDX #$FF                        A:37 X:FF Y:13 P:2C SP:D1                          
F762  A9 A5     LDA #$A5                        A:37 X:FF Y:13 P:AC SP:D1                          
F764  8D 47 06  STA $0647                       A:A5 X:FF Y:13 P:AC SP:D1                          
F767  20 E9 FA  JSR $FAE9                       A:A5 X:FF Y:13 P:AC SP:D1                          
FAE9  24 01     BIT $01 = 00                    A:A5 X:FF Y:13 P:AC SP:CF                          
FAEB  18        CLC                             A:A5 X:FF Y:13 P:2E SP:CF                          
FAEC  A9 B2     LDA #$B2                        A:A5 X:FF Y:13 P:2E SP:CF                          
FAEE  60        RTS                             A:B2 X:FF Y:13 P:AC SP:CF                          
F76A  7F        ???                             A:B2 X:FF Y:13 P:AC SP:D1                          
F76B  48        PHA                             A:B2 X:FF Y:13 P:AC SP:D1                          
F76C  05 EA     ORA $EA = 00                    A:B2 X:FF Y:13 P:AC SP:D0                          
F76E  EA        NOP                             A:B2 X:FF Y:13 P:AC SP:D0                          
F76F  EA        NOP                             A:B2 X:FF Y:13 P:AC SP:D0                          
F770  EA        NOP                             A:B2 X:FF Y:13 P:AC SP:D0                          
F771  20 EF FA  JSR $FAEF                       A:B2 X:FF Y:13 P:AC SP:D0                          
FAEF  70 2A     BVS $FB1B                       A:B2 X:FF Y:13 P:AC SP:CE                          
FAF1  90 28     BCC $FB1B                       A:B2 X:FF Y:13 P:AC SP:CE                          
FB1B  85 00     STA $00 = 12                    A:B2 X:FF Y:13 P:AC SP:CE                          
FB1D  24 01     BIT $01 = 00                    A:B2 X:FF Y:13 P:AC SP:CE                          
FB1F  18        CLC                             A:B2 X:FF Y:13 P:2E SP:CE                          
FB20  A9 B3     LDA #$B3                        A:B2 X:FF Y:13 P:2E SP:CE                          
FB22  60        RTS                             A:B3 X:FF Y:13 P:AC SP:CE                          
F774  AD 47 06  LDA $0647                       A:B3 X:FF Y:13 P:AC SP:D0                          
F777  C9 52     CMP #$52                        A:A5 X:FF Y:13 P:AC SP:D0                          
F779  F0 02     BEQ $F77D                       A:A5 X:FF Y:13 P:2D SP:D0                          
F77B  84 00     STY $00 = B2                    A:A5 X:FF Y:13 P:2D SP:D0                          
F77D  C8        INY                             A:A5 X:FF Y:13 P:2D SP:D0                          
F77E  A9 29     LDA #$29                        A:A5 X:FF Y:14 P:2D SP:D0                          
F780  8D 47 06  STA $0647                       A:29 X:FF Y:14 P:2D SP:D0                          
F783  20 FA FA  JSR $FAFA                       A:29 X:FF Y:14 P:2D SP:D0                          
FAFA  B8        CLV                             A:29 X:FF Y:14 P:2D SP:CE                          
FAFB  18        CLC                             A:29 X:FF Y:14 P:2D SP:CE                          
FAFC  A9 42     LDA #$42                        A:29 X:FF Y:14 P:2C SP:CE                          
FAFE  60        RTS                             A:42 X:FF Y:14 P:2C SP:CE                          
F786  7F        ???                             A:42 X:FF Y:14 P:2C SP:D0                          
F787  48        PHA                             A:42 X:FF Y:14 P:2C SP:D0                          
F788  05 EA     ORA $EA = 00                    A:42 X:FF Y:14 P:2C SP:CF                          
F78A  EA        NOP                             A:42 X:FF Y:14 P:2C SP:CF                          
F78B  EA        NOP                             A:42 X:FF Y:14 P:2C SP:CF                          
F78C  EA        NOP                             A:42 X:FF Y:14 P:2C SP:CF                          
F78D  20 FF FA  JSR $FAFF                       A:42 X:FF Y:14 P:2C SP:CF                          
FAFF  70 1A     BVS $FB1B                       A:42 X:FF Y:14 P:2C SP:CD                          
FB01  30 18     BMI $FB1B                       A:42 X:FF Y:14 P:2C SP:CD                          
FB03  B0 16     BCS $FB1B                       A:42 X:FF Y:14 P:2C SP:CD                          
FB05  C9 57     CMP #$57                        A:42 X:FF Y:14 P:2C SP:CD                          
FB07  D0 12     BNE $FB1B                       A:42 X:FF Y:14 P:AC SP:CD                          
FB1B  85 00     STA $00 = 13                    A:42 X:FF Y:14 P:AC SP:CD                          
FB1D  24 01     BIT $01 = 00                    A:42 X:FF Y:14 P:AC SP:CD                          
FB1F  18        CLC                             A:42 X:FF Y:14 P:2E SP:CD                          
FB20  A9 B3     LDA #$B3                        A:42 X:FF Y:14 P:2E SP:CD                          
FB22  60        RTS                             A:B3 X:FF Y:14 P:AC SP:CD                          
F790  AD 47 06  LDA $0647                       A:B3 X:FF Y:14 P:AC SP:CF                          
F793  C9 14     CMP #$14                        A:29 X:FF Y:14 P:2C SP:CF                          
F795  F0 02     BEQ $F799                       A:29 X:FF Y:14 P:2D SP:CF                          
F797  84 00     STY $00 = 42                    A:29 X:FF Y:14 P:2D SP:CF                          
F799  C8        INY                             A:29 X:FF Y:14 P:2D SP:CF                          
F79A  A9 37     LDA #$37                        A:29 X:FF Y:15 P:2D SP:CF                          
F79C  8D 47 06  STA $0647                       A:37 X:FF Y:15 P:2D SP:CF                          
F79F  20 0A FB  JSR $FB0A                       A:37 X:FF Y:15 P:2D SP:CF                          
FB0A  24 01     BIT $01 = 00                    A:37 X:FF Y:15 P:2D SP:CD                          
FB0C  38        SEC                             A:37 X:FF Y:15 P:2F SP:CD                          
FB0D  A9 75     LDA #$75                        A:37 X:FF Y:15 P:2F SP:CD                          
FB0F  60        RTS                             A:75 X:FF Y:15 P:2D SP:CD                          
F7A2  7F        ???                             A:75 X:FF Y:15 P:2D SP:CF                          
F7A3  48        PHA                             A:75 X:FF Y:15 P:2D SP:CF                          
F7A4  05 EA     ORA $EA = 00                    A:75 X:FF Y:15 P:2D SP:CE                          
F7A6  EA        NOP                             A:75 X:FF Y:15 P:2D SP:CE                          
F7A7  EA        NOP                             A:75 X:FF Y:15 P:2D SP:CE                          
F7A8  EA        NOP                             A:75 X:FF Y:15 P:2D SP:CE                          
F7A9  20 10 FB  JSR $FB10                       A:75 X:FF Y:15 P:2D SP:CE                          
FB10  70 09     BVS $FB1B                       A:75 X:FF Y:15 P:2D SP:CC                          
FB12  30 07     BMI $FB1B                       A:75 X:FF Y:15 P:2D SP:CC                          
FB14  90 05     BCC $FB1B                       A:75 X:FF Y:15 P:2D SP:CC                          
FB16  C9 11     CMP #$11                        A:75 X:FF Y:15 P:2D SP:CC                          
FB18  D0 01     BNE $FB1B                       A:75 X:FF Y:15 P:2D SP:CC                          
FB1B  85 00     STA $00 = 14                    A:75 X:FF Y:15 P:2D SP:CC                          
FB1D  24 01     BIT $01 = 00                    A:75 X:FF Y:15 P:2D SP:CC                          
FB1F  18        CLC                             A:75 X:FF Y:15 P:2F SP:CC                          
FB20  A9 B3     LDA #$B3                        A:75 X:FF Y:15 P:2E SP:CC                          
FB22  60        RTS                             A:B3 X:FF Y:15 P:AC SP:CC                          
F7AC  AD 47 06  LDA $0647                       A:B3 X:FF Y:15 P:AC SP:CE                          
F7AF  C9 9B     CMP #$9B                        A:37 X:FF Y:15 P:2C SP:CE                          
F7B1  F0 02     BEQ $F7B5                       A:37 X:FF Y:15 P:AC SP:CE                          
